block_group_id,census_value,state_county_tract_id,total_tract_population,population_ratio
360593016002,886.0,36-059-301600,4796.0,18.47
360593016003,965.0,36-059-301600,4796.0,20.12
360593016004,1729.0,36-059-301600,4796.0,36.05
360593017001,1391.0,36-059-301700,2806.0,49.57
360593017002,1415.0,36-059-301700,2806.0,50.43
360593018001,823.0,36-059-301800,4904.0,16.78
360593018002,911.0,36-059-301800,4904.0,18.58
360593018003,859.0,36-059-301800,4904.0,17.52
360593018004,558.0,36-059-301800,4904.0,11.38
360593018005,1753.0,36-059-301800,4904.0,35.75
360593019001,1297.0,36-059-301900,3189.0,40.67
360593019002,1069.0,36-059-301900,3189.0,33.52
360593019003,823.0,36-059-301900,3189.0,25.81
360593020001,1143.0,36-059-302000,5188.0,22.03
360593020002,1999.0,36-059-302000,5188.0,38.53
360593020003,2046.0,36-059-302000,5188.0,39.44
360593021011,827.0,36-059-302101,4549.0,18.18
360593021012,1041.0,36-059-302101,4549.0,22.88
360593021013,725.0,36-059-302101,4549.0,15.94
360593021014,1956.0,36-059-302101,4549.0,43.0
360593021021,885.0,36-059-302102,3407.0,25.98
360593021022,1111.0,36-059-302102,3407.0,32.61
360593021023,598.0,36-059-302102,3407.0,17.55
360593021024,813.0,36-059-302102,3407.0,23.86
360593022001,1328.0,36-059-302200,3982.0,33.35
360593022002,695.0,36-059-302200,3982.0,17.45
360593022003,1199.0,36-059-302200,3982.0,30.11
360593022004,760.0,36-059-302200,3982.0,19.09
360593023001,1507.0,36-059-302300,4553.0,33.1
360593023002,1732.0,36-059-302300,4553.0,38.04
360593023003,1314.0,36-059-302300,4553.0,28.86
360593024001,1307.0,36-059-302400,5006.0,26.11
360593024002,1053.0,36-059-302400,5006.0,21.03
360593024003,833.0,36-059-302400,5006.0,16.64
360593024004,713.0,36-059-302400,5006.0,14.24
360593024005,1100.0,36-059-302400,5006.0,21.97
360593025011,1369.0,36-059-302501,2776.0,49.32
360593025012,1407.0,36-059-302501,2776.0,50.68
360593025021,1508.0,36-059-302502,2754.0,54.76
360593025022,1246.0,36-059-302502,2754.0,45.24
360593026001,1295.0,36-059-302600,2504.0,51.72
360593026002,1209.0,36-059-302600,2504.0,48.28
360593027001,1250.0,36-059-302700,4372.0,28.59
360593027002,1911.0,36-059-302700,4372.0,43.71
360593027003,1211.0,36-059-302700,4372.0,27.7
360593028001,1376.0,36-059-302800,6377.0,21.58
360593028002,235.0,36-059-302800,6377.0,3.69
360593028003,728.0,36-059-302800,6377.0,11.42
360593028004,1140.0,36-059-302800,6377.0,17.88
360593028005,658.0,36-059-302800,6377.0,10.32
360593028006,896.0,36-059-302800,6377.0,14.05
360593028007,1344.0,36-059-302800,6377.0,21.08
360593029001,1162.0,36-059-302900,4376.0,26.55
360593029002,929.0,36-059-302900,4376.0,21.23
360593029003,1147.0,36-059-302900,4376.0,26.21
360593029004,1138.0,36-059-302900,4376.0,26.01
360593030001,768.0,36-059-303000,6017.0,12.76
360593030002,1304.0,36-059-303000,6017.0,21.67
360593030003,921.0,36-059-303000,6017.0,15.31
360593030004,2054.0,36-059-303000,6017.0,34.14
360593030005,970.0,36-059-303000,6017.0,16.12
360593031011,1242.0,36-059-303101,3928.0,31.62
360593031012,1236.0,36-059-303101,3928.0,31.47
360593031013,1450.0,36-059-303101,3928.0,36.91
360593031021,954.0,36-059-303102,4163.0,22.92
360593031022,948.0,36-059-303102,4163.0,22.77
360593031023,1440.0,36-059-303102,4163.0,34.59
360593031024,821.0,36-059-303102,4163.0,19.72
360593032031,1985.0,36-059-303203,3113.0,63.76
360593032032,1128.0,36-059-303203,3113.0,36.24
360593032041,1087.0,36-059-303204,4694.0,23.16
360593032042,878.0,36-059-303204,4694.0,18.7
360593032043,966.0,36-059-303204,4694.0,20.58
360593032044,1763.0,36-059-303204,4694.0,37.56
360593033011,931.0,36-059-303301,2860.0,32.55
360593033012,1334.0,36-059-303301,2860.0,46.64
360593033013,595.0,36-059-303301,2860.0,20.8
360593033021,1115.0,36-059-303302,4711.0,23.67
360593033022,1770.0,36-059-303302,4711.0,37.57
360593033023,756.0,36-059-303302,4711.0,16.05
360593033024,1070.0,36-059-303302,4711.0,22.71
360593034001,1579.0,36-059-303400,2637.0,59.88
360593034002,1058.0,36-059-303400,2637.0,40.12
360593035001,661.0,36-059-303500,5470.0,12.08
360593035002,692.0,36-059-303500,5470.0,12.65
360593035003,651.0,36-059-303500,5470.0,11.9
360593035004,1185.0,36-059-303500,5470.0,21.66
360593035005,1474.0,36-059-303500,5470.0,26.95
360593035006,807.0,36-059-303500,5470.0,14.75
360593036001,813.0,36-059-303600,8144.0,9.98
360593036002,1262.0,36-059-303600,8144.0,15.5
360593036003,1036.0,36-059-303600,8144.0,12.72
360593036004,1041.0,36-059-303600,8144.0,12.78
360593036005,2094.0,36-059-303600,8144.0,25.71
360593036006,1898.0,36-059-303600,8144.0,23.31
360593037001,1291.0,36-059-303700,7223.0,17.87
360593037002,862.0,36-059-303700,7223.0,11.93
360593037003,1915.0,36-059-303700,7223.0,26.51
360593037004,1221.0,36-059-303700,7223.0,16.9
360593037005,1934.0,36-059-303700,7223.0,26.78
360593038001,1400.0,36-059-303800,5177.0,27.04
360593038002,908.0,36-059-303800,5177.0,17.54
360593038003,852.0,36-059-303800,5177.0,16.46
360593038004,1067.0,36-059-303800,5177.0,20.61
360593038005,950.0,36-059-303800,5177.0,18.35
360593039001,679.0,36-059-303900,3928.0,17.29
360593039002,1066.0,36-059-303900,3928.0,27.14
360593039003,934.0,36-059-303900,3928.0,23.78
360593039004,1249.0,36-059-303900,3928.0,31.8
360593040011,780.0,36-059-304001,2297.0,33.96
360593040012,1517.0,36-059-304001,2297.0,66.04
360593040021,1839.0,36-059-304002,5051.0,36.41
360593040022,1004.0,36-059-304002,5051.0,19.88
360593040023,911.0,36-059-304002,5051.0,18.04
360593040024,1297.0,36-059-304002,5051.0,25.68
360593041001,1500.0,36-059-304100,4771.0,31.44
360593041002,2186.0,36-059-304100,4771.0,45.82
360593041003,1085.0,36-059-304100,4771.0,22.74
360593042021,715.0,36-059-304202,3483.0,20.53
360593042022,814.0,36-059-304202,3483.0,23.37
360593042023,1954.0,36-059-304202,3483.0,56.1
360593042031,798.0,36-059-304203,6018.0,13.26
360593042032,1803.0,36-059-304203,6018.0,29.96
360593042033,2030.0,36-059-304203,6018.0,33.73
360593042034,1387.0,36-059-304203,6018.0,23.05
360593042041,2596.0,36-059-304204,6065.0,42.8
360593042042,1963.0,36-059-304204,6065.0,32.37
360593042043,1506.0,36-059-304204,6065.0,24.83
360594043001,683.0,36-059-404300,3297.0,20.72
360594043002,1815.0,36-059-404300,3297.0,55.05
360594043003,799.0,36-059-404300,3297.0,24.23
360594044001,850.0,36-059-404400,5095.0,16.68
360594044002,1393.0,36-059-404400,5095.0,27.34
360594044003,1558.0,36-059-404400,5095.0,30.58
360594044004,952.0,36-059-404400,5095.0,18.68
360594044005,342.0,36-059-404400,5095.0,6.71
360594045001,548.0,36-059-404500,4207.0,13.03
360594045002,1206.0,36-059-404500,4207.0,28.67
360594045003,1071.0,36-059-404500,4207.0,25.46
360594045004,1019.0,36-059-404500,4207.0,24.22
360594045005,363.0,36-059-404500,4207.0,8.63
360594046001,854.0,36-059-404600,4374.0,19.52
360594046002,1539.0,36-059-404600,4374.0,35.19
360594046003,830.0,36-059-404600,4374.0,18.98
360594046004,1151.0,36-059-404600,4374.0,26.31
360594047001,1377.0,36-059-404700,6492.0,21.21
360594047002,851.0,36-059-404700,6492.0,13.11
360594047003,1021.0,36-059-404700,6492.0,15.73
360594047004,1237.0,36-059-404700,6492.0,19.05
360594047005,812.0,36-059-404700,6492.0,12.51
360594047006,1194.0,36-059-404700,6492.0,18.39
360594048001,1356.0,36-059-404800,5848.0,23.19
360594048002,1393.0,36-059-404800,5848.0,23.82
360594048003,1919.0,36-059-404800,5848.0,32.81
360594048004,1180.0,36-059-404800,5848.0,20.18
360594049011,1075.0,36-059-404901,5003.0,21.49
360594049012,1048.0,36-059-404901,5003.0,20.95
360594049013,903.0,36-059-404901,5003.0,18.05
360594049014,1128.0,36-059-404901,5003.0,22.55
360594049015,849.0,36-059-404901,5003.0,16.97
360594049021,3592.0,36-059-404902,5245.0,68.48
360594049022,1653.0,36-059-404902,5245.0,31.52
360594050001,1975.0,36-059-405000,5622.0,35.13
360594050002,1570.0,36-059-405000,5622.0,27.93
360594050003,1106.0,36-059-405000,5622.0,19.67
360594050004,971.0,36-059-405000,5622.0,17.27
360594051001,1055.0,36-059-405100,9487.0,11.12
360594051002,2019.0,36-059-405100,9487.0,21.28
360594051003,2772.0,36-059-405100,9487.0,29.22
360594051004,1018.0,36-059-405100,9487.0,10.73
360594051005,289.0,36-059-405100,9487.0,3.05
360594051006,1006.0,36-059-405100,9487.0,10.6
360594051007,1328.0,36-059-405100,9487.0,14.0
360594052001,2497.0,36-059-405200,7455.0,33.49
360594052002,2451.0,36-059-405200,7455.0,32.88
360594052003,1355.0,36-059-405200,7455.0,18.18
360594052004,1152.0,36-059-405200,7455.0,15.45
360594053011,1158.0,36-059-405301,3583.0,32.32
360594053012,681.0,36-059-405301,3583.0,19.01
360594053013,1744.0,36-059-405301,3583.0,48.67
360594053021,1293.0,36-059-405302,5283.0,24.47
360594053022,1018.0,36-059-405302,5283.0,19.27
360594053023,755.0,36-059-405302,5283.0,14.29
360594053024,1253.0,36-059-405302,5283.0,23.72
360594053025,964.0,36-059-405302,5283.0,18.25
360594054001,1674.0,36-059-405400,9021.0,18.56
360594054002,1146.0,36-059-405400,9021.0,12.7
360594054003,1738.0,36-059-405400,9021.0,19.27
360594054004,1913.0,36-059-405400,9021.0,21.21
360594054005,867.0,36-059-405400,9021.0,9.61
360594054006,1683.0,36-059-405400,9021.0,18.66
360594055001,1461.0,36-059-405500,5618.0,26.01
360594055002,1245.0,36-059-405500,5618.0,22.16
360594055003,804.0,36-059-405500,5618.0,14.31
360594055004,884.0,36-059-405500,5618.0,15.74
360594055005,1224.0,36-059-405500,5618.0,21.79
360594056001,1363.0,36-059-405600,4017.0,33.93
360594056002,692.0,36-059-405600,4017.0,17.23
360594056003,941.0,36-059-405600,4017.0,23.43
360594056004,1021.0,36-059-405600,4017.0,25.42
360594057001,787.0,36-059-405700,4859.0,16.2
360594057002,947.0,36-059-405700,4859.0,19.49
360594057003,1234.0,36-059-405700,4859.0,25.4
360594057004,1057.0,36-059-405700,4859.0,21.75
360594057005,834.0,36-059-405700,4859.0,17.16
360594058001,1888.0,36-059-405800,4090.0,46.16
360594058002,903.0,36-059-405800,4090.0,22.08
360594058003,841.0,36-059-405800,4090.0,20.56
360594058004,458.0,36-059-405800,4090.0,11.2
360594059001,1792.0,36-059-405900,5910.0,30.32
360594059002,1070.0,36-059-405900,5910.0,18.1
360594059003,1096.0,36-059-405900,5910.0,18.54
360594059004,1000.0,36-059-405900,5910.0,16.92
360594059005,952.0,36-059-405900,5910.0,16.11
360594060011,1655.0,36-059-406001,5424.0,30.51
360594060012,1702.0,36-059-406001,5424.0,31.38
360594060013,821.0,36-059-406001,5424.0,15.14
360594060014,1246.0,36-059-406001,5424.0,22.97
360594060021,991.0,36-059-406002,3220.0,30.78
360594060022,1541.0,36-059-406002,3220.0,47.86
360594060023,688.0,36-059-406002,3220.0,21.37
360594061001,535.0,36-059-406100,2675.0,20.0
360594061002,1468.0,36-059-406100,2675.0,54.88
360594061003,672.0,36-059-406100,2675.0,25.12
360594062011,1268.0,36-059-406201,3500.0,36.23
360594062012,1319.0,36-059-406201,3500.0,37.69
360594062013,913.0,36-059-406201,3500.0,26.09
360594062021,3007.0,36-059-406202,6064.0,49.59
360594062022,1238.0,36-059-406202,6064.0,20.42
360594062023,632.0,36-059-406202,6064.0,10.42
360594062024,1187.0,36-059-406202,6064.0,19.57
360594063001,973.0,36-059-406300,4047.0,24.04
360594063002,866.0,36-059-406300,4047.0,21.4
360594063003,984.0,36-059-406300,4047.0,24.31
360594063004,1224.0,36-059-406300,4047.0,30.24
360594064001,710.0,36-059-406400,6808.0,10.43
360594064002,687.0,36-059-406400,6808.0,10.09
360594064003,750.0,36-059-406400,6808.0,11.02
360594064004,924.0,36-059-406400,6808.0,13.57
360594064005,1654.0,36-059-406400,6808.0,24.29
360594064006,1163.0,36-059-406400,6808.0,17.08
360594064007,920.0,36-059-406400,6808.0,13.51
360594065011,1670.0,36-059-406501,6998.0,23.86
360594065012,985.0,36-059-406501,6998.0,14.08
360594065013,419.0,36-059-406501,6998.0,5.99
360594065014,2216.0,36-059-406501,6998.0,31.67
360594065015,1169.0,36-059-406501,6998.0,16.7
360594065016,539.0,36-059-406501,6998.0,7.7
360594066001,1191.0,36-059-406600,4211.0,28.28
360594066002,845.0,36-059-406600,4211.0,20.07
360594066003,629.0,36-059-406600,4211.0,14.94
360594066004,1546.0,36-059-406600,4211.0,36.71
360594067011,1158.0,36-059-406701,2665.0,43.45
360594067012,919.0,36-059-406701,2665.0,34.48
360594067013,588.0,36-059-406701,2665.0,22.06
360594067021,2743.0,36-059-406702,4550.0,60.29
360594067022,1148.0,36-059-406702,4550.0,25.23
360594067023,659.0,36-059-406702,4550.0,14.48
360594068011,1721.0,36-059-406801,4860.0,35.41
360594068012,1151.0,36-059-406801,4860.0,23.68
360594068013,1988.0,36-059-406801,4860.0,40.91
360594068021,2378.0,36-059-406802,5464.0,43.52
360594068022,3086.0,36-059-406802,5464.0,56.48
360594069001,1148.0,36-059-406900,7928.0,14.48
360594069002,2941.0,36-059-406900,7928.0,37.1
360594069003,2190.0,36-059-406900,7928.0,27.62
360594069004,1649.0,36-059-406900,7928.0,20.8
360594070001,1564.0,36-059-407000,9081.0,17.22
360594070002,1708.0,36-059-407000,9081.0,18.81
360594070003,605.0,36-059-407000,9081.0,6.66
360594070004,1224.0,36-059-407000,9081.0,13.48
360594070005,1155.0,36-059-407000,9081.0,12.72
360594070006,2825.0,36-059-407000,9081.0,31.11
360594071011,1887.0,36-059-407101,4974.0,37.94
360594071012,588.0,36-059-407101,4974.0,11.82
360594071013,912.0,36-059-407101,4974.0,18.34
360594071014,1587.0,36-059-407101,4974.0,31.91
360594071021,1773.0,36-059-407102,7290.0,24.32
360594071022,2975.0,36-059-407102,7290.0,40.81
360594071023,1247.0,36-059-407102,7290.0,17.11
360594071024,1295.0,36-059-407102,7290.0,17.76
360594072011,594.0,36-059-407201,4918.0,12.08
360594072012,1735.0,36-059-407201,4918.0,35.28
360594072013,2589.0,36-059-407201,4918.0,52.64
360594072031,2282.0,36-059-407203,4019.0,56.78
360594072032,1737.0,36-059-407203,4019.0,43.22
360594072041,263.0,36-059-407204,2783.0,9.45
360594072042,1775.0,36-059-407204,2783.0,63.78
360594072043,745.0,36-059-407204,2783.0,26.77
360594073011,1385.0,36-059-407301,6949.0,19.93
360594073012,2623.0,36-059-407301,6949.0,37.75
360594073013,2941.0,36-059-407301,6949.0,42.32
360594073021,721.0,36-059-407302,4909.0,14.69
360594073022,1164.0,36-059-407302,4909.0,23.71
360594073023,829.0,36-059-407302,4909.0,16.89
360594073024,2195.0,36-059-407302,4909.0,44.71
360594074011,883.0,36-059-407401,5894.0,14.98
360594074012,928.0,36-059-407401,5894.0,15.74
360594074013,1547.0,36-059-407401,5894.0,26.25
360594074014,1306.0,36-059-407401,5894.0,22.16
360594074015,1230.0,36-059-407401,5894.0,20.87
360594074021,1914.0,36-059-407402,4008.0,47.75
360594074022,2094.0,36-059-407402,4008.0,52.25
360594075011,1559.0,36-059-407501,4813.0,32.39
360594075012,2265.0,36-059-407501,4813.0,47.06
360594075013,989.0,36-059-407501,4813.0,20.55
360594075021,1592.0,36-059-407502,6218.0,25.6
360594075022,1033.0,36-059-407502,6218.0,16.61
360594075023,1773.0,36-059-407502,6218.0,28.51
360594075024,1820.0,36-059-407502,6218.0,29.27
360594076001,434.0,36-059-407600,5589.0,7.77
360594076002,830.0,36-059-407600,5589.0,14.85
360594076003,1275.0,36-059-407600,5589.0,22.81
360594076004,1698.0,36-059-407600,5589.0,30.38
360594076005,577.0,36-059-407600,5589.0,10.32
360594076006,775.0,36-059-407600,5589.0,13.87
360594077001,1235.0,36-059-407700,5042.0,24.49
360594077002,1572.0,36-059-407700,5042.0,31.18
360594077003,1093.0,36-059-407700,5042.0,21.68
360594077004,1142.0,36-059-407700,5042.0,22.65
360594078011,1724.0,36-059-407801,5622.0,30.67
360594078012,2015.0,36-059-407801,5622.0,35.84
360594078013,1232.0,36-059-407801,5622.0,21.91
360594078014,651.0,36-059-407801,5622.0,11.58
360594078021,1503.0,36-059-407802,1503.0,100.0
360594079001,1114.0,36-059-407900,5698.0,19.55
360594079002,2000.0,36-059-407900,5698.0,35.1
360594079003,1427.0,36-059-407900,5698.0,25.04
360594079004,1157.0,36-059-407900,5698.0,20.31
360594080001,1276.0,36-059-408000,6263.0,20.37
360594080002,1291.0,36-059-408000,6263.0,20.61
360594080003,934.0,36-059-408000,6263.0,14.91
360594080004,1459.0,36-059-408000,6263.0,23.3
360594080005,607.0,36-059-408000,6263.0,9.69
360594080006,696.0,36-059-408000,6263.0,11.11
360594081001,1307.0,36-059-408100,7006.0,18.66
360594081002,734.0,36-059-408100,7006.0,10.48
360594081003,1233.0,36-059-408100,7006.0,17.6
360594081004,800.0,36-059-408100,7006.0,11.42
360594081005,1521.0,36-059-408100,7006.0,21.71
360594081006,1411.0,36-059-408100,7006.0,20.14
360594082001,1177.0,36-059-408200,6840.0,17.21
360594082002,936.0,36-059-408200,6840.0,13.68
360594082003,702.0,36-059-408200,6840.0,10.26
360594082004,1023.0,36-059-408200,6840.0,14.96
360594082005,1543.0,36-059-408200,6840.0,22.56
360594082006,536.0,36-059-408200,6840.0,7.84
360594082007,923.0,36-059-408200,6840.0,13.49
360594083001,714.0,36-059-408300,7158.0,9.97
360594083002,541.0,36-059-408300,7158.0,7.56
360594083003,1966.0,36-059-408300,7158.0,27.47
360594083004,452.0,36-059-408300,7158.0,6.31
360594083005,1402.0,36-059-408300,7158.0,19.59
360594083006,1308.0,36-059-408300,7158.0,18.27
360594083007,775.0,36-059-408300,7158.0,10.83
360594084001,800.0,36-059-408400,3878.0,20.63
360594084002,1091.0,36-059-408400,3878.0,28.13
360594084003,590.0,36-059-408400,3878.0,15.21
360594084004,1397.0,36-059-408400,3878.0,36.02
360594085001,2087.0,36-059-408500,6920.0,30.16
360594085002,784.0,36-059-408500,6920.0,11.33
360594085003,1039.0,36-059-408500,6920.0,15.01
360594085004,1982.0,36-059-408500,6920.0,28.64
360594085005,1028.0,36-059-408500,6920.0,14.86
360594086001,1522.0,36-059-408600,4410.0,34.51
360594086002,1739.0,36-059-408600,4410.0,39.43
360594086003,1149.0,36-059-408600,4410.0,26.05
360594087001,1137.0,36-059-408700,5033.0,22.59
360594087002,482.0,36-059-408700,5033.0,9.58
360594087003,481.0,36-059-408700,5033.0,9.56
360594087004,909.0,36-059-408700,5033.0,18.06
360594087005,1206.0,36-059-408700,5033.0,23.96
360594087006,818.0,36-059-408700,5033.0,16.25
360594088001,407.0,36-059-408800,6934.0,5.87
360594088002,1194.0,36-059-408800,6934.0,17.22
360594088003,1509.0,36-059-408800,6934.0,21.76
360594088004,967.0,36-059-408800,6934.0,13.95
360594088005,1073.0,36-059-408800,6934.0,15.47
360594088006,1784.0,36-059-408800,6934.0,25.73
360594089001,1607.0,36-059-408900,6247.0,25.72
360594089002,1086.0,36-059-408900,6247.0,17.38
360594089003,748.0,36-059-408900,6247.0,11.97
360594089004,1048.0,36-059-408900,6247.0,16.78
360594089005,1758.0,36-059-408900,6247.0,28.14
360594090001,1481.0,36-059-409000,6035.0,24.54
360594090002,805.0,36-059-409000,6035.0,13.34
360594090003,1229.0,36-059-409000,6035.0,20.36
360594090004,1144.0,36-059-409000,6035.0,18.96
360594090005,1376.0,36-059-409000,6035.0,22.8
360594091001,1475.0,36-059-409100,5024.0,29.36
360594091002,842.0,36-059-409100,5024.0,16.76
360594091003,696.0,36-059-409100,5024.0,13.85
360594091004,1111.0,36-059-409100,5024.0,22.11
360594091005,900.0,36-059-409100,5024.0,17.91
360594092001,1045.0,36-059-409200,5979.0,17.48
360594092002,1127.0,36-059-409200,5979.0,18.85
360594092003,649.0,36-059-409200,5979.0,10.85
360594092004,1137.0,36-059-409200,5979.0,19.02
360594092005,1420.0,36-059-409200,5979.0,23.75
360594092006,601.0,36-059-409200,5979.0,10.05
360594093001,1046.0,36-059-409300,4422.0,23.65
360594093002,1018.0,36-059-409300,4422.0,23.02
360594093003,1472.0,36-059-409300,4422.0,33.29
360594093004,886.0,36-059-409300,4422.0,20.04
360594094001,1478.0,36-059-409400,4428.0,33.38
360594094002,1564.0,36-059-409400,4428.0,35.32
360594094003,1386.0,36-059-409400,4428.0,31.3
360594095001,1240.0,36-059-409500,4028.0,30.78
360594095002,1786.0,36-059-409500,4028.0,44.34
360594095003,1002.0,36-059-409500,4028.0,24.88
360594096001,1272.0,36-059-409600,5216.0,24.39
360594096002,1159.0,36-059-409600,5216.0,22.22
360594096003,1730.0,36-059-409600,5216.0,33.17
360594096004,1055.0,36-059-409600,5216.0,20.23
360594097001,458.0,36-059-409700,4048.0,11.31
360594097002,1172.0,36-059-409700,4048.0,28.95
360594097003,995.0,36-059-409700,4048.0,24.58
360594097004,1423.0,36-059-409700,4048.0,35.15
360594098001,2121.0,36-059-409800,6136.0,34.57
360594098002,1490.0,36-059-409800,6136.0,24.28
360594098003,1092.0,36-059-409800,6136.0,17.8
360594098004,1433.0,36-059-409800,6136.0,23.35
360594099001,1225.0,36-059-409900,7888.0,15.53
360594099002,1677.0,36-059-409900,7888.0,21.26
